web-scraper-order,web-scraper-start-url,links,links-href,text
"1642169418-198","https://sum.dk/nyheder?categorizations=9819&page=2","Ændringer i varigheden af coronapas","https://sum.dk/nyheder/2021/december/aendringer-i-varigheden-af-coronapas-","På baggrund af en indstilling fra Epidemikommissionen har Epidemiudvalget besluttet at ændre reglerne for coronapasset. Sundhedsstyrelsen anbefaler, at alle over 18 år revaccineres 6 måneder efter sidste stik i det primære vaccinationsforløb. Reglerne for coronapasset ændres, så revaccination får betydning for coronapasset varighed.
Sundhedsminister Magnus Heunicke siger:

”Sundhedsmyndighederne opfordrer alle over 18 år til at få et tredje stik. Coronapasset vil fremover udløbe 7 måneder efter man har fået andet stik, men bliver gyldigt igen efter 3. stik. De 7 måneders varighed tager højde for, at immuniteten falder over tid og vil forhåbentlig også øge tilslutningen til vaccinationsprogrammet endnu mere, så smitten holdes i skak”. 

Konkret fastsættes varigheden af et gyldigt coronapas efter et gennemført primært vaccinationsforløb til 7 måneder for personer over 18 år. Når man revaccineres bliver coronapasset gyldigt igen umiddelbart efter revaccinationen. Der er endnu ikke et tilbud om revaccination til de 15-17-årige, som også er omfattet af reglerne for coronapas, og derfor er der ikke en udløbsdato for deres coronapas efter færdigvaccination.
De ændrede regler om coronapas træder i kraft medio januar.
Mundbind 
 Epidemiudvalget har endvidere på baggrund af en indstilling fra Epidemikommissionen vedtaget, at krav om mundbind eller visir i sundhedssektoren forlænges. Det vil sige for besøgende, patienter og medarbejdere på offentlige og private sygehuse og klinikker, praksissektoren og kommunale sundhedstilbud. Forlængelsen er fra og med den 10. december til den 7. januar 2022.
Derudover har Epidemikommissionen besluttet at videreføre de gældende regler om vederlagsfri udlevering af mundbind. Det vil sige, at vederlagsfri udlevering af mundbind (som er medicinsk udstyr) er fortsat lovligt, hvis retningslinjer udarbejdet af Lægemiddelstyrelsen bliver overholdt. Dette gælder frem til den 11. februar 2022.
Covid-19 er fortsat en samfundskritisk sygdom
 Epidemiudvalget har også at covid-19 fortsat er en samfundskritisk sygdom i yderligere 8 uger. Fra og med den 11. december til den 5. februar 2022. Beslutningen er truffet på baggrund af en indstilling fra Epidemikommissionen, som lagde vægt på følgende:

Covid-19 er en sygdom med stort pandemisk potentiale.
Der er forventning om fortsatte stigninger i indlæggelser med covid-19 i vintermånederne.
Der er mindre robusthed og stigende pres på sygehusene.
Der er generel øget forekomst af sygdom i vinterhalvår i et åbent samfund.
Der er risiko for påvirkning af håndtering af akutte og ikke-akutte livstruende tilstande fra december og frem ifølge Sundhedsstyrelsen.
Omikron-varianten er introduceret i Danmark og flere andre europæiske lande.

 Præcisering af reglerne vedr. hjemmetest
 Både en negativ PCR-test og en negativ antigentest kan bruges til at få et gyldigt coronapas. En selvtest taget fx hjemme eller på arbejdspladsen kan ikke bruges til at få et gyldigt coronapas. Dette vil blive præciseret i bekendtgørelserne.
Yderligere restriktioner
 Epidemiudvalget har endvidere besluttet at indføre restriktioner på en række andre ministeriers områder. En samlet oversigt over gældende restriktioner ses på coronasmitte.dk.
Epidemikommissionens indstillinger fremgår her."
"1642169303-155","https://sum.dk/nyheder?categorizations=9819&page=6","Grænsen for nedlukning af kommuner og sogne hæves fra i dag","https://sum.dk/nyheder/2021/maj/graensen-for-nedlukning-af-kommuner-og-sogne-haeves-fra-i-dag","Grænserne for kommunale nedlukninger justeres således:

De testkorrigerede incidensgrænse hæves fra 250 smittede pr. 100.000 indbyggere til 300 smittede pr. 100.000 indbyggere
Der indføres en nedre grænse for, hvor mange borgere der skal være testet positiv for COVID-19 i kommunerne før nedlukning, ligesom det også gælder for sogne. Der skal dermed fra i dag mindst være 20 smittede indbyggere i en kommune i de seneste syv dage.       '

Grænserne for nedlukning justeres således for sogne:

Incidensgrænsen hæves fra 500 til 600
Positivprocenten hæves fra 2,5 til 3
Grænsen for antallet af borgere, som er testet positiv, fastholdes på 20.

Epidemikommissionen, som blandt andet har til opgave at vurdere incidensgrænserne i den automatiske model for nedlukning på baggrund af smitteudviklingen og vaccineudrulningen, har vurderet, at situationen tillader, at incidensgrænserne for både kommuner og sogne hæves.
Læs mere om modellen for automatisk nedlukning:
Modellen for automatisk nedlukning justeres og træder i kraft fredag den 30-april

Automatisk model for lokale nedlukninger træder i kraft"
"1642169370-179","https://sum.dk/nyheder?categorizations=9819&page=4","Krydsvaccinerede kan få et tredje stik fra i morgen","https://sum.dk/nyheder/2021/oktober/krydsvaccinerede-kan-faa-et-tredje-stik-fra-i-morgen","Ca. 145.000 personer i Danmark – primært ansatte i sundheds- og omsorgssektoren – er krydsvaccinerede. Det vil sige, de er vaccinerede med to forskellige vacciner, hvilket for de flestes vedkommende er en kombination af vaccinen fra AstraZeneca og vaccinen fra Pfizer.
I Danmark og de fleste EU-lande anses denne gruppe som færdigvaccinerede, og personer, der er krydsvaccinerede, har derfor fuldt gyldigt coronapas og kan rejse mellem landene på linje med andre færdigvaccinerede. Der er dog lande uden for EU og Schengen-samarbejdet, som enten ikke anerkender krydsvaccination, eller som endnu ikke har taget endeligt stilling hertil.
Derfor åbner Danmark nu for, at krydsvaccinerede kan få et tredje stik fra onsdag den 6. oktober, således at man som krydsvaccineret også opnår at få to doser mRNA-vaccine. Tilbuddet vurderes primært at være relevant for personer, der ønsker at rejse til lande uden for EU.
Sundhedsminister Magnus Heunicke siger:

”Sundhedspersonalet stod i frontlinjen i kampen mod Covid-19. Og det er netop denne gruppe, som er krydsvaccinerede og nu oplever, at de ikke har samme muligheder som andre for at rejse. Det er selvfølgelig ikke rimeligt, og derfor åbner vi for et tilbud om 3. stik til dem, som måtte ønske det.”

Krydsvaccinerede med ønske et tredje stik vil fra onsdag 6. oktober kunne booke en tid til det tredje stik på de regionale vaccinationscentre via vacciner.dk.
Det er forventningen, at et tredje stik til de krydsvaccinerede vil øge sandsynligheden for indrejsetilladelse i andre lande, især uden for EU. Dog skal man være opmærksom på, at der kan være lande, som ikke anerkender to stik med en mRNA-vaccine, hvis der er gået for lang tid mellem stikkene. Det tredje stik giver dermed ingen garanti for indrejsetilladelse.
Det anbefales derfor altid at søge vejledning om de relevante landes aktuelle indrejserestriktioner på Udenrigsministeriets hjemmeside før afrejse.
Link: https://um.dk/da/rejse-og-ophold/rejse-til-udlandet/rejsevejledninger/
Årsagen til, at 145.000 personer er krydsvaccinerede, er, at vaccinen fra AstraZeneca blev tilbudt til de sundhedsprofessionelle i starten af året, men trukket ud af det offentlige vaccinationsprogram i april 2021. De personer, som endnu ikke var færdigvaccinerede med AstraZeneca-vaccinen, fik i stedet tilbudt at færdiggøre deres vaccinationsforløb med en mRNA-vaccine fra enten Pfizer eller Moderna.
Alle ansattes i sundheds- social- og ældresektoren forventes at blive tilbudt et tredje stik i løbet af efteråret 2021.
 
Faglig vurdering af tredje stik til krydsvaccinerede

Den faglige vurdering fra Sundhedsstyrelsen er, at der rent sundhedsfagligt ikke er belæg for at tilbyde gruppen af krydsvaccineret personale et tredje stik før revaccination af det øvrige personale i sundheds-, social- og ældresektoren.
Sundhedsstyrelsen vurderer også, at der ikke er noget, der tyder på sundhedsmæssige risici forbundet med et tredje stik af krydsvaccinerede på et tidligere tidspunkt."
"1642168999-38","https://sum.dk/nyheder?categorizations=9819&page=18","Regeringen og regionerne øger antallet af test markant","https://sum.dk/nyheder/2020/april/regeringen-og-regionerne-oeger-antallet-af-test-markant-","En vigtig del af genåbningen af Danmark er den kontrollerede overvågning af smitte i det danske samfund. Derfor øges antallet af daglige test markant både inden for sundhedsvæsenet, men også i regi af det nye TestCenter Danmark, som regeringen etablerer sammen med Danske Regioner og med støtte fra Novo Nordisk Fonden.
Sundheds- og ældreminister Magnus Heunicke siger:

Vi har arbejdet benhårdt på at øge testkapaciteten, siden coronavirus begyndte at sprede sig i Danmark. Nu har vi fået opbygget kapacitet, og den skal vi udnytte til fulde. På den måde kan vi sikre rettidig behandling af borgere smittet med COVID-19. Og vi kan følge smitteudviklingen i samfundet, og anvende den viden aktivt, når vi gradvist genåbner Danmark.

Det er aftalt med partierne i Folketinget, at der fremlægges en samlet og langsigtet teststrategi. Den samlede strategi vil regeringen fremlægge den kommende tid og drøfte med partierne. Udgangspunktet er, at test kommer til at køre af to spor. Dels sundhedssporet, som foregår inden for sundhedsvæsenet, og hvor antallet af test øges. Dels samfundssporet, som vil foregå i regi af TestCenter Danmark, og dermed nu er under opstart. 
Test i sundhedssporet 
Fremover vil man inden for sundhedsvæsnet teste alle borgere med milde symptomer, samt alle patienter, der indlægges på hospitalet, for at sikre, at der ikke sker smittespredning på hospitalerne. Og så vil der blive åbnet for test af medarbejdere fra sundheds- og ældresektoren i takt med udbygningen af testkapaciteten. Det er forventningen, at antallet af test inden for kort tid øges til ca. 12.000 om dagen.
Formand for Danske Regioner Stephanie Lose siger:

Vi er glade for fremover at kunne teste flere. I regionerne har vi fokus på at teste alle med symptomer – også de milde – og på at forebygge smitte ved at teste alle patienter, der skal indlægges på hospitalet. Den eventuelle ledige testkapacitet vil vi gerne udnytte til at tilbyde test til medarbejdere, som arbejder med særligt sårbare patienter og borgere, og som har et ønske om at blive testet – det kan f.eks. være i weekenderne, hvor vi typisk oplever færre henvisninger af borgere med symptomer.

Det nye samfundsspor: TestCenter Danmark
Udover sundhedssporet arbejdes der på at kunne teste op mod 20.000 om dagen i TestCenter Danmark. TestCenter Danmark får til huse i de hvide telte, der i sidste uge begyndte at skyde op rundt omkring i landet. Der er nu rejst fem telte, et telt i hver region, men målet er, at antallet senere skal øges. Det er regionerne, der er ansvarlige for at udføre test, mens Statens Serum Institut står for testkapaciteten. 

Etableringen af TestCenter Danmark er foregået i samarbejde med regeringen og Danske Regioner bistået af støtte fra Novo Nordisk Fonden og medicinalvirksomheden Novo Nordisk. Novo Nordisk Fonden har bevilget op til 250 mio. kroner til etableringen af et nationalt testcenter, og Novo Nordisk har bistået med mandskab og teknologi til etablering og gennemførelse af test. 

Bestyrelsesformand i Novo Nordisk Fonden, Lars Rebien Sørensen siger:

TestCenter Danmark er et særdeles vigtigt initiativ, der vil medvirke til at sikre, at flere mennesker vil kunne blive testet for den nye coronavirus. Det vil kunne skabe en større tryghed og sikkerhed for den enkelte og de personer, som man omgås med, og det vil kunne underbygge den gradvise genåbning af samfundet. Et nationalt set-up vil også gøre os bedre rustet til at tackle udfordringer som denne i fremtiden.

TestCenter Danmark kommer til at arbejde med to forskellige test. For det første virus testen, der tester for, hvorvidt man har COVID-19. For det andet antistof test, som tester hvorvidt man har dannet antistoffer, og dermed viser tegn på allerede at have haft COVID-19. 

TestCenter Danmark skal, efterhånden som kapaciteten opbygges, teste personer uden symptomer, herunder særlige samfundsgrupper som f.eks. ikke-regionalt ansat personale i sundheds-, ældre- og socialsektoren, pårørende til sårbare personer, der på eget initiativ kontakter egen læge med et ønske om at blive testet, kontakter til smittede, og et repræsentativt udsnit af befolkningen. Dermed bliver TestCenter Danmark et vigtigt element i smitteovervågningen i samfundet både i kraft af virus test og i antistof test, som på sigt vil indføres. 
Kontaktinfo:
Sundheds- og Ældreministeriets pressetelefon: 21 32 47 27 
Dansk Regioners pressetelefon: 51 51 18 18 
Novo Nordisk Fonden, pressechef Christian Mostrup: 30 67 48 05"
"1642169420-199","https://sum.dk/nyheder?categorizations=9819&page=2","Regeringen udgiver strategi for håndtering af corona i vintersæsonen","https://sum.dk/nyheder/2021/december/regeringen-udgiver-strategi-for-haandtering-af-corona-i-vintersaesonen","Ved indgangen til vinterhalvåret er coronasmitten i Danmark steget trods den høje vaccinetilslutning. Stigningen var forventet. Regeringen har en klar strategi for, hvordan epidemien håndteres i vintermånederne, så det danske samfund kan være så åbent som muligt. 
Strategien består af et grundberedskab, som kan op- og nedskaleres alt efter, hvordan smitten i samfundet udvikler sig, og hvilken betydning smitten har for coronaindlæggelserne på de danske sygehuse. Grundberedskabet består af indsatser på følgende områder:

Overvågning
Vaccination og revaccination
Test, isolation og smitteopsporing
Smitteforebyggelse i form af eksempelvis coronapas og mundbind
Kommunikationsindsatser
Rejserestriktioner
Behandling og sygehuskapacitet
Kontaktreducerende tiltag

Behovet for at op- og nedskalere grundberedskabet afvejes af hensyn til epidemikontrol, samfundsøkonomi, trivsel og folkesundhed, samt personlig frihed.
Den 9. december 2021 besluttede Folketingets Epidemiudvalg, at COVID-19 fortsat skal kategoriseres som en samfundskritisk sygdom i yderligere 8 uger. Det vil sige frem til den 5. februar 2022. Det betyder, at Folketinget i denne periode har mulighed for at vedtage restriktioner, hvis de vurderer det nødvendigt for at håndtere smitten i samfundet.
Beslutningsprocessen for vedtagelse af nye tiltag eller restriktioner for at håndtere coronasmitten i Danmark er også beskrevet i regeringens strategi, som du kan læse her: Regeringens strategi for coronahåndtering i vintersæsonen 2021/2022
Læs mere om ekspertgruppen om en langsigtet strategi for et genåbnet Danmarks anbefalinger her."
"1642169007-41","https://sum.dk/nyheder?categorizations=9819&page=18","Næsten hvert tredje dødsfald af COVID-19 sker blandt plejehjemsbeboere","https://sum.dk/nyheder/2020/april/naesten-hvert-tredje-doedsfald-af-covid-19-sker-blandt-plejehjemsbeboere","Det høje antal COVID 19-dødsfald på landets plejehjem bekymrer sundheds- og ældreminister Magnus Heunicke: 

Det er en alvorlig tendens, som vi desværre også ser i andre lande. Det bekræfter, hvor vigtigt det er, at vi passer godt på vores ældre. De er blandt de mest udsatte, hvis de bliver smittet af corona-virus. Det er derfor en vigtig opgave at forebygge at smitte spreder sig til plejehjemmene, og det understreger behovet for at bruge værnemidler i ældreplejen. Derfor skal der ifølge Sundhedsstyrelsens retningslinjer bæres værnemidler, når personalet er i tæt kontakt med de ældre.

Der er stor forskel fra region til region i forhold til, hvor stor en andel af de testede plejehjemsbeboere, der er fundet positive. Langt de fleste plejehjem har dog ikke konstateret COVID-19 tilfælde. Og de fleste af de ramte plejehjem har stadig under fem bekræftede tilfælde hver. Men Magnus Heunicke understreger, at den høje smitterisiko blandt sårbare ældre på plejehjem viser, at det er vigtigt, at vi fortsat holder os for øje, at der her er tale om borgere med et særligt beskyttelsesbehov. 

Magnus Heunicke siger:

Vi er nødt til at fastholde fokus på sikkerhed – vi skal ikke gå på kompromis – for denne rapport viser de forfærdelige konsekvenser af smittespredning på plejehjemmene. Vi skal både skærme de ældre mod smitte og samtidig forebygge ensomhed og sikre, at de kan fastholde deres livskvalitet og mentale helbred så godt som muligt. Derfor har jeg inviteret ældreordførerne til forhandlinger om initiativer på ældreområdet.

Rapporten fra Statens Serum Institut, som er udarbejdet i samarbejde med Sundhedsdatastyrelsen er offentliggjort på seruminstituttets hjemmeside. Læs rapporten."
"1642168986-32","https://sum.dk/nyheder?categorizations=9819&page=18","Materiale herunder modelberegninger vedrørende en gradvis og kontrolleret genåbning af Danmark","https://sum.dk/nyheder/2020/april/materiale-herunder-modelberegninger-vedroerende-en-gradvis-og-kontrolleret-genaabning-af-danmark-","Ekspertgruppen ledes af Statens Serum Institut (SSI) og har deltagelse af forskere fra Danmarks Tekniske Universitet (DTU), Roskilde Universitet (RUC) og Københavns Universitet (KU). 

Finansministeriet og Erhvervsministeriet har til brug for modelarbejdet beskrevet de hensyn, der skal tages ved en lempelse af iværksatte foranstaltninger, herunder grove overslag og skønsmæssige vurderinger af de samfundsøkonomiske konsekvenser ved de enkelte foranstaltninger. 
Finansministeriet og Erhvervsministeriet har endvidere opstillet tre scenarier for mulige lempelser af COVID-19 relaterede foranstaltninger – et lille, mellem og stort scenarie. 

Ekspertgruppen har med udgangspunkt i de tre scenarier foretaget modelberegninger for belastning af kritisk sygehusfunktion. Ekspertgruppens tre rapporter med de udførte modelberegninger.   Hele materialet kan findes på Folketingets hjemmeside.  
 
 I den første rapport fra Ekspertgruppen præsenteres resultaterne af modelberegninger for de tre scenarier opstillet af de økonomiske ministerier. I rapporten beskrives også metode, data, forudsætninger og usikkerhed bag beregningerne. 

På baggrund af det første sæt af scenarier har regeringen bedt Ekspertgruppen om at foretage modelberegninger på en justeret version af det lille scenarie. Resultaterne af modelberegningen vedr. det justerede lille scenarier fremgår af den anden rapport fra ekspertgruppen. 

Efterfølgende har regeringen bedt Ekspertgruppen om at foretage en modelberegning på et scenarie, der svarer til de iværksatte tiltag som led i en gradvis, kontrolleret genåbning af Danmark. Ekspertgruppens modellering af dette scenarie fremgår af den tredje rapport fra Ekspertgruppen. Det skal bemærkes, at det ikke har været muligt at regne på alle tiltag i scenariet, bl.a. pga. begrænsninger i modellernes muligheder for at modellere tiltag. 

Ekspertgruppens scenarie for genåbning af Danmark indgår i Sundhedsstyrelsens Status ved indgang til 6. epidemiuge, og ligger bl.a. til grund for vurderingen af, at det vil være sundhedsmæssigt forsvarligt at ophæve dele af de iværksatte restriktionerne gennem en gradvis og kontrolleret genåbning af Danmark. 

Endvidere har Sundhedsstyrelsens opstillede scenarier for en øget intensiv kapacitet med respiratorer til håndtering af COVID-19 patienter og andre patienter med kritisk sygdom. 

Desuden kan der henvises til Statens Serum Instituts notat om status og prognose for epidemiens fremtidige udvikling den 30. marts 2020, som også kan findes på Folketingets hjemmeside."
"1642169310-158","https://sum.dk/nyheder?categorizations=9819&page=6","Ny ordning for dokumentation, hvis du er undtaget for test og coronapas","https://sum.dk/nyheder/2021/juni/ny-ordning-for-dokumentation-hvis-du-er-undtaget-for-test-og-coronapas","Personer, der af medicinske årsager eller som følge af fysisk eller psykisk funktionsnedsættelse ikke bør få foretaget en COVID-19 test er undtaget for krav om test og coronapas. Fra den 1. juli bliver det et krav, at disse borgere kan fremvise dokumentation for deres udtagelse. Dokumentationen udstedes af de kommunale borgerservicecentre, og borgere, der er undtaget for test, kan fra den 25. juni henvende sig til borgerservice for at få dokumentationen udleveret.
Kravet om dokumentation indføres med henblik på at skabe størst mulig klarhed om borgernes og kontrollanternes pligter i forbindelse med coronapasset og for at begrænse mulighederne for misbrug af undtagelsesreglerne. Hidtil har undtagelse beroet på en vurdering af troværdigheden af borgerens udsagn. Det har dog vist sig at være uhensigtsmæssigt både for borgeren, der kan opleve at blive mistænkeliggjort, og for kontrollanterne, som i visse situationer har haft svært ved at vurdere, om kundens udsagn er korrekt.
Dokumentationen vil blive udleveret af kommunernes borgerservicecentre på baggrund af en tro- og loveerklæring, hvor borgeren skriver under på at have en gyldig sundhedsfaglig grund til undtagelse. Sundhedsstyrelsen har udarbejdet en specificeret liste over de sundhedsfaglige årsager, som er gyldig grund for undtagelse, og listen fremgår af erklæringen.
Du kan læse mere om den nye ordning her
Ordningen om dokumentation for undtagelse for test og coronapas er en del af Aftale om yderligere udfasning af restriktioner fra d. 11. juni, som er indgået mellem regeringen og alle Folketingets partier med undtagelse af Nye Borgerlige."
"1642169439-206","https://sum.dk/nyheder?categorizations=9819&page=1","Daglige selvtest af medarbejdere og besøgende på sygehuse","https://sum.dk/nyheder/2021/december/daglige-selvtest-af-medarbejdere-og-besoegende-paa-sygehuse-","Fremover vil der blive uddelt selvtest til medarbejdere og besøgende på sygehuse. Ordningen skal supplere de testmuligheder, der allerede findes i dag. Selvtest til besøgende gælder fra uge 3.
Sundhedsminister Magnus Heunicke siger:

I den situation vi er i lige nu med meget høje smittetal, er det afgørende, at vi gør alt, hvad vi kan for at beskytte vores sårbare medborgere. Selvtest er endnu et værktøj, vi tager i brug for at holde smitten ude af sygehusene. De har jo den store fordel, at man hurtigt får svar. Derfor kan medarbejdere på sygehusene tage en selvtest før de begynder arbejdsdagen og dermed bidrage til at holde smitten fra døren. Snart vil pårørende også få mulighed for at tage en selvtest lige inden de besøger deres kære.

Statens Serum Institut vurderer, at daglige selvtest af personale, der arbejder med særligt sårbare er relevant i den nuværende epidemiologiske situation med omikron. Brug af selvtest vil mindske risikoen for smitte fra personer, herunder vaccinerede som endnu ikke har symptomer. Statens Serum Instituts anbefalinger om selvtest er beskrevet i Sundhedsstyrelsens retningslinjer for håndtering af COVID-19 i sundhedsvæsenet.
Selvtest er allerede taget i brug i ældreplejen, på det sociale område samt på skoler og dagtilbud. Opfordring om daglige test gælder også medarbejdere på sundhedsområdet, hvor ordningen bliver udrullet i samarbejde med Danske Regioner og regionerne. Tilbuddet om daglige selvtest er et supplement til eksisterede PCR-testordninger, som allerede findes på sygehusene. Indsatsen implementeres gradvist med fokus på de afdelinger, der har størst behov og tilpasses regionalt.
Der vil i starten af det nye år blive igangsat et fagligt arbejde i regi af Sundhedsstyrelsen med henblik på at udarbejde en samlet vurdering af tilrettelæggelse af testindsatsen i sundhedsvæsnet, hvor der både tages hensyn til arbejdsgange og en fortsat effektiv smittehåndtering, hvor særligt sårbare borgere beskyttes.
Selvtest bliver givet til følgende grupper i sundhedsvæsenet

Dagligt til personale på sygehuse mv., uanset vaccinationsstatus
Besøgende på sygehuse mv., uanset vaccinationsstatus. Ordningen vil gælde fra uge 3, hvor der er selvtest på lager. Indtil henvises besøgende til det landsdækkende net af faste steder."
"1642169212-120","https://sum.dk/nyheder?categorizations=9819&page=10","Forlængelse af skærpede tiltag","https://sum.dk/nyheder/2021/januar/2801-forlaengelse-af-skaerpede-tiltag","Smittetallene i Danmark fortsætter med at falde, ligesom der er en forbedring ift. det samlede niveau af indlæggelser. Det er dog fortsat vanskeligt at forudsige, hvordan smittespredningen vil udvikle sig resten af vinteren 2021.
Der ses fortsat en tiltagende andel af de sekventerede prøver med virusvarianten cluster B.1.1.7, ligesom også andre virusvarianter er konstateret i Danmark. Sundhedsmyndighederne vurderer, at B.1.1.7. er markant mere smitsomme end tidligere kendte COVID-19-varianter i Danmark. Smitten med cluster B.1.1.7 ser således ud til at stige på trods af de nuværende tiltag og restriktioner.
Indsatsgruppen, herunder sundhedsmyndighederne, vurderer fortsat, at B.1.1.7-virusvarianten udgør en særlig risikofaktor for epidemikontrollen. Samtidig er vinteren en årstid, hvor virus typisk har gode betingelser for at sprede sig. Den gunstige udvikling i de overordnede smittetal kan potentielt vende igen til stigende smitte under gældende tiltag i en situation, hvor B.1.1.7 bliver den dominerende variant.
På baggrund af den forsatte fremvækst i B.1.1.7-varianten og usikkerheden om udviklingen i den kommende tid og indvirkningen på den samlede smitteudbredelsen vurderes risikoniveauet til at være 5 nationalt og for alle regioner.
På den baggrund anbefaler Indsatsgruppen, herunder sundhedsmyndighederne, at fastholde alle gældende skærpede nationale tiltag i løbet af februar.
Regeringen har valgt at følge Indsatsgruppens anbefalinger.
På den baggrund forlænges de skærpede tiltag. Det indebærer, at alle tiltag og restriktioner i Danmark foreløbigt gælder til og med 28. februar 2021:

Alle skærpede nationale tiltag.
Alle tiltag for at imødegå cluster B.1.1.7.
Alle øvrige nationale tiltag for begrænse smitte med COVID-19.

Desuden forlænges de skærpede tiltag for rejser også til den 28. februar.
Mens alle tiltag og restriktioner forlænges til og med 28. februar 2021, vil det blive vurderet, om der er mulighed for, at de mindste klasser vil kunne komme tidligere tilbage til skolen.
Den fulde oversigt over alle tiltag og restriktioner kan findes på www.coronasmitte.dk
Hjælpepakkerne søges forlænget parallelt med de skærpede tiltag.
Læs mere i pjecen ”Forlængelse af skærpede restriktioner”
Læs Statens Serum Institus seneste risikovurdering her"
"1642169442-207","https://sum.dk/nyheder?categorizations=9819&page=1","Der indføres midlertidigt testkrav forud for indrejse","https://sum.dk/nyheder/2021/december/der-indfoeres-midlertidigt-testkrav-forud-for-indrejse-","Indrejsereglerne skærpes yderligere, så der fra den 27. december 2021 gælder et generelt krav om, at alle der rejser ind i Danmark, skal være testet med en PCR-test (72 timer før indrejse) eller hurtigtest (48 timer før indrejse). Kravet gælder også for vaccinerede personer, men ikke for tidligere smittede. Dog kan personer med bopæl i Danmark selv vælge, om de tager en test i udlandet inden de rejser ind i Danmark, eller om de tager en test op til 24 timer efter indrejse.
Der gælder desuden undtagelser for visse grupper af personer, f.eks. for børn, personer med bopæl i grænselandet, indrejsende fra Sverige i transit fra Bornholm uden ophold i Sverige, indrejsende med henblik på godstransport og personer i transit gennem Danmark, som udrejser senest 24 timer efter indrejsetidspunktet (fx svenske flyrejsende der bruger Danmark som hub).
Se alle undtagelserne her: FAQ: test og isolation efter indrejse (coronasmitte.dk).
Overholder man ikke kravene, kan man blive straffet med en bøde på 3.500 kr. i førstegangstilfælde.
Kravene indføres på baggrund af en anbefaling fra Statens Serum Institut og efter indstilling fra Epidemikommissionen, som der også er enighed om i Epidemiudvalget. Skærpelsen af rejserestriktionerne indgår som led i en afbødningsstrategi, der sammen med de nationale tiltag skal bremse væksten i smittetallene.
Formålet med testkravene er at forebygge, at der kommer nye smittekæder via rejsende i den kommende periode, hvor der forventes stigende smitte med omikron globalt. Når smitten stiger globalt, stiger risikoen for import af yderligere smittekæder til Danmark fra udlandet. Desuden kan man ved at teste rejsende, før de stiger ombord på flyet, mindske risikoen for smitte på fly. Anbefalingen fra Statens Serum Institut om test af alle indrejsende, uanset vaccinationsstatus, skyldes undersøgelser, der har vist, at 1. og 2. vaccinestik giver betydeligt ringere beskyttelse imod omikronvarianten i forhold til tidligere varianter.
Tiltagene træder i kraft ved midnat natten til mandag d. 27. december 2021 og har en foreløbig varighed på 3 uger dvs. til den 17. januar 2022.
Samtidig med, at det nye generelle testkrav træder i kraft, ophæves kravet om test ved ankomsten til en dansk lufthavn fra udvalgte udenlandske lufthavne, som pt. er Hamad International Airport i Doha (DOH) og Istanbul Airport (IST)."
"1642169134-90","https://sum.dk/nyheder?categorizations=9819&page=13","De gældende nationale tiltag forlænges","https://sum.dk/nyheder/2020/november/de-gaeldende-nationale-tiltag-forlaenges","Der er fortsat et højt niveau af smitte i Danmark. I går var der smitte i alle 98 af landets kommuner. 97 kommuner havde i går mere end 20 smittede pr. 100.000 indbyggere. Derfor har myndighederne anbefalet at forlænge de tiltag til håndtering af smittespredning af COVID-19 i Danmark, som blev meldt ud den 23. oktober og med udløb den 22. november 2020. Regeringen har besluttet at følge anbefalingen.
De forlængede tiltag er:

Forsamlingsforbuddet fastholdes på max 10 personer. Der gælder dog visse undtagelser.
Forsamlingsforbuddet ved udendørs begravelser og bisættelser fastholdes på max 50 personer.
Anbefaling om max 10 personer i private hjem.
Anbefaling om social kontakt med max 10 personer.

Indsatsgruppen, herunder sundhedsmyndighederne, har foretaget en konkret vurdering af behovet for tiltagene i lyset af den aktuelle smittesituation, og de anbefaler at tiltagene forlænges.
Ifølge denne uges risikovurdering i det nationale varslingssystem vurderes det nationale risikoniveau til at være på niveau 3. Det samlede smittebillede viser, at der må forventes stigende vækst i COVID-19-smitten i Danmark og potentielt en stigning i antallet af indlagte patienter og øget belastning af sygehuskapaciteten.
Læs den nationale risikovurdering her. 
Sundhedsmyndighederne bemærker, at der både fra tidligere pandemier og under COVID-19 er betydelig dokumentation for, at forsamlinger spiller en afgørende rolle i smittespredningen. Sundhedsmyndighederne bemærker også, at der med COVID-19 er en særlig risiko for såkaldte superspredningsbegivenheder, som kan bidrage til, at epidemien kommer ud af kontrol.
Erhvervsministeriet oplyser, at ved forlængelse af restriktionerne så forlænges hjælpepakkerne tilsvarende."
